event_id,customer_id,event_time,event_type,session_id,duration_ms
E002674,C0125,2025-06-21T06:24:15,error,S00051,3276
E002675,C0263,2025-06-04T23:56:30,error,S00879,1199
E002676,C0267,2025-06-04T05:48:14,logout,S00621,2907
E002677,C0400,2025-06-23T06:36:54,checkout,S00938,7374
E002678,C0434,2025-06-01T04:21:51,error,S00452,7191
E002679,C0038,2025-06-05T06:51:00,error,S01124,347
E002680,C0485,2025-06-11T07:06:13,add_to_cart,S00018,5574
E002681,C0442,2025-06-30T18:02:55,add_to_cart,S00918,3594
E002682,C0317,2025-06-25T11:00:50,page_view,S01143,2427
E002683,C0300,2025-06-07T01:23:35,error,S00865,6169
E002684,C0311,2025-06-12T07:12:32,error,S00730,3936
E002685,C0332,2025-06-02T09:31:58,login,S00995,6255
E002686,C0219,2025-06-24T06:00:04,logout,S01015,5703
E002687,C0246,2025-06-20T07:51:11,error,S01088,7174
E002688,C0278,2025-06-11T12:31:30,login,S01116,3401
E002689,C0270,2025-06-18T08:33:30,error,S00813,251
E002690,C0451,2025-06-08T20:07:13,add_to_cart,S00326,3817
E002691,C0095,2025-06-21T15:17:38,logout,S01055,3591
E002692,C0006,2025-06-28T15:57:13,login,S00814,5778
E002693,C0044,2025-06-20T04:24:37,add_to_cart,S01128,6743
E002694,C0470,2025-06-30T05:38:40,logout,S00002,5587
E002695,C0238,2025-06-15T03:32:42,checkout,S01159,4807
E002696,C0275,2025-06-06T03:41:59,logout,S00977,1160
E002697,C0246,2025-06-23T13:35:35,logout,S01016,1297
E002698,C0195,2025-06-15T09:18:52,add_to_cart,S01141,254
E002699,C0190,2025-06-26T20:03:33,page_view,S00596,251
E002700,C0064,2025-06-22T09:35:19,login,S00676,945
E002701,C0248,2025-06-27T18:28:10,page_view,S00285,4823
E002702,C0303,2025-06-18T02:40:06,page_view,S01095,7155
E002703,C0273,2025-06-22T10:16:10,checkout,S01077,707
E002704,C0220,2025-06-02T21:52:42,checkout,S00090,509
E002705,C0003,2025-06-30T07:05:32,logout,S00371,1554
E002706,C0268,2025-06-22T17:01:56,login,S00716,4647
E002707,C0328,2025-06-23T11:29:55,error,S00035,457
E002708,C0397,2025-06-07T20:37:17,page_view,S00209,4880
E002709,C0375,2025-06-08T06:40:33,page_view,S01039,2834
E002710,C0201,2025-06-02T18:05:35,logout,S00048,4091
E002711,C0206,2025-06-30T03:53:50,add_to_cart,S00332,2873
E002712,C0117,2025-06-10T04:14:20,page_view,S01149,3392
E002713,C0009,2025-06-19T15:54:25,page_view,S01021,1427
E002714,C0328,2025-06-10T11:51:01,checkout,S00354,212
E002715,C0464,2025-06-19T16:26:05,add_to_cart,S00532,5384
E002716,C0360,2025-06-28T21:00:43,login,S00591,3746
E002717,C0013,2025-06-16T20:33:12,error,S00189,4103
E002718,C0414,2025-06-14T10:49:57,error,S00753,2549
E002719,C0462,2025-06-20T19:21:44,login,S00524,5606
E002720,C0026,2025-06-19T11:13:56,add_to_cart,S00742,4496
E002721,C0331,2025-06-15T18:06:10,add_to_cart,S00521,2123
E002722,C0170,2025-06-04T04:24:37,login,S01125,2349
E002723,C0500,2025-06-27T01:01:12,checkout,S01053,5478
E002724,C0102,2025-06-13T23:51:20,checkout,S01151,4200
E002725,C0380,2025-06-12T02:23:09,checkout,S01121,5467
E002726,C0484,2025-06-21T19:46:26,login,S01013,5210
E002727,C0111,2025-06-22T01:51:08,logout,S00642,3258
E002728,C0124,2025-06-08T11:43:22,login,S00969,290
E002729,C0187,2025-06-26T11:06:56,logout,S00596,73285
E002730,C0125,2025-06-08T17:19:39,login,S01149,6383
E002731,C0112,2025-06-13T05:23:39,error,S00882,2513
E002732,C0306,2025-06-17T08:53:08,checkout,S00049,7148
E002733,C0391,2025-06-15T20:03:05,checkout,S00066,2664
E002734,C0306,2025-06-09T11:44:11,login,S00339,4408
E002735,C0376,2025-06-01T09:32:33,checkout,S00353,468
E002736,C0470,2025-06-30T07:08:17,page_view,S00958,6263
E002737,C0229,2025-06-12T00:47:46,add_to_cart,S00645,7543
E002738,C0139,2025-06-17T18:22:23,error,S00010,5513
E002739,C0124,2025-06-28T07:02:35,login,S00283,7630
E002740,C0172,2025-06-28T03:23:32,page_view,S00272,2926
E002741,C0353,2025-06-01T05:40:07,page_view,S00379,2506
E002742,C0492,2025-06-28T07:09:30,checkout,S00465,821
E002743,C0453,2025-06-04T03:24:58,logout,S00543,1190
E002744,C0396,2025-06-12T06:55:44,login,S00678,6803
E002745,C0097,2025-06-04T19:39:23,page_view,S00229,6583
E002746,C0073,2025-06-12T14:27:21,page_view,S00563,5430
E002747,C0445,2025-06-09T02:25:02,login,S00542,3335
E002748,C0077,2025-06-27T18:22:54,login,S00376,3606
E002749,C0413,2025-06-17T16:43:34,logout,S00745,959
E002750,C0254,2025-06-11T20:19:53,error,S00717,4379
E002751,C0179,2025-06-15T04:51:07,checkout,S00884,2853
E002752,C0021,2025-06-30T07:16:41,page_view,S01198,6798
E002753,C0119,2025-06-16T17:41:45,error,S00624,818
E002754,C0177,2025-06-18T08:29:36,add_to_cart,S00930,2611
E002755,C0358,2025-06-02T12:24:34,add_to_cart,S00971,7617
E002756,C0096,2025-06-27T09:35:30,login,S00410,6973
E002757,C0127,2025-06-22T11:16:20,add_to_cart,S00178,2099
E002758,C0342,2025-06-16T09:52:05,login,S00342,6853
E002759,C0390,2025-06-21T15:37:45,add_to_cart,S00869,2158
E002760,C0015,2025-06-25T22:29:54,logout,S00906,2159
E002761,C0201,2025-06-08T18:09:41,page_view,S00869,165
E002762,C0293,2025-06-12T08:40:40,login,S00493,736
E002763,C0011,2025-06-12T09:38:41,checkout,S00152,7610
E002764,C0224,2025-06-24T23:38:07,checkout,S00067,7758
E002765,C0365,2025-06-17T00:23:47,logout,S01106,5957
E002766,C0074,2025-06-07T01:41:07,error,S00858,7540
E002767,C0226,2025-06-12T01:07:52,add_to_cart,S00441,5593
E002768,C0144,2025-06-12T02:58:52,logout,S01087,6831
E002769,C0491,2025-06-02T20:49:49,page_view,S00598,2577
E002770,C0333,2025-06-08T09:23:18,logout,S00497,518
E002771,C0206,2025-06-15T10:56:19,error,S00297,3050
E002772,C0284,2025-06-09T12:42:36,page_view,S00505,6484
E002773,C0131,2025-06-07T10:23:26,checkout,S00905,3911
E002774,C0194,2025-06-23T15:34:47,page_view,S00226,1563
E002775,C0368,2025-06-17T01:55:02,error,S00585,2448
E002776,C0322,2025-06-13T13:28:41,logout,S00416,1639
E002777,C0332,2025-06-15T12:32:25,logout,S00763,2087
E002778,C0116,2025-06-05T02:30:55,error,S00322,7313
E002779,C0341,2025-06-29T09:52:20,error,S00220,4013
E002780,C0165,2025-06-01T18:24:28,logout,S00235,3392
E002781,C0486,2025-06-23T16:54:33,checkout,S00132,5005
E002782,C0466,2025-06-22T22:31:06,logout,S00229,1800
E002783,C0432,2025-06-21T17:54:40,page_view,S00110,1207
E002784,C0375,2025-06-25T10:31:35,logout,S00319,4057
E002785,C0081,2025-06-05T18:07:13,login,S01162,4913
E002786,C0461,2025-06-04T15:58:57,add_to_cart,S00944,6495
E002787,C0223,2025-06-24T11:57:17,checkout,S00281,983
E002788,C0290,2025-06-25T22:40:21,page_view,S00906,5640
E002789,C0330,2025-06-15T04:13:30,error,S00166,2886
E002790,C0192,2025-06-10T12:56:07,checkout,S00105,512
E002791,C0006,2025-06-09T14:53:51,error,S00773,98
E002792,C0381,2025-06-26T06:42:34,logout,S00071,2049
E002793,C0455,2025-06-11T08:13:03,error,S00710,6151
E002794,C0451,2025-06-03T16:25:03,logout,S00819,1443
E002795,C0232,2025-06-20T06:04:24,page_view,S00558,436
E002796,C0005,2025-06-30T08:23:41,add_to_cart,S00560,6446
E002797,C0209,2025-06-23T07:03:04,error,S00141,5615
E002798,C0275,2025-06-08T02:19:49,logout,S01035,2016
E002799,C0050,2025-06-03T04:01:30,logout,S00271,668
E002800,C0229,2025-06-09T09:00:14,checkout,S00206,637
E002801,C0125,2025-06-12T20:56:29,page_view,S01118,2350
E002802,C0159,2025-06-08T18:02:39,logout,S01121,55402
E002803,C0087,2025-06-18T13:22:00,page_view,S01127,6571
E002804,C0379,2025-06-10T13:30:22,error,S00793,5662
E002805,C0268,2025-06-06T21:37:33,login,S00456,5978
E002806,C0213,2025-06-01T10:31:46,error,S00177,1996
E002807,C0333,2025-06-24T05:56:25,logout,S00026,2061
E002808,C0239,2025-06-25T18:31:12,error,S00996,4903
E002809,C0220,2025-06-24T09:44:13,page_view,S00725,1558
E002810,C0067,2025-06-04T22:07:48,page_view,S00104,2155
E002811,C0495,2025-06-24T00:07:15,page_view,S00889,7531
E002812,C0124,2025-06-14T01:24:03,page_view,S01092,4642
E002813,C0430,2025-06-30T10:48:20,add_to_cart,S00940,2676
E002814,C0004,2025-06-26T16:25:48,page_view,S01197,3091
E002815,C0386,2025-06-04T21:47:35,error,S00623,5147
E002816,C0186,2025-06-13T14:23:16,logout,S00968,7707
E002817,C0073,2025-06-30T22:39:54,login,S00236,3289
E002818,C0308,2025-06-10T00:46:50,page_view,S00484,3765
E002819,C0225,2025-06-22T15:47:57,page_view,S01027,6065
E002820,C0257,2025-06-21T03:49:44,login,S00493,6194
E002821,C0300,2025-06-18T04:52:38,error,S00823,3333
E002822,C0392,2025-06-19T12:41:33,logout,S00449,7616
E002823,C0482,2025-06-02T05:25:45,add_to_cart,S00940,3099
E002824,C0051,2025-06-10T11:53:14,logout,S00979,4510
E002825,C0383,2025-06-14T21:47:29,add_to_cart,S00287,6793
E002826,C0112,2025-06-15T00:20:52,page_view,S00619,5515
E002827,C0153,2025-06-19T23:31:38,login,S00869,7306
E002828,C0105,2025-06-11T14:28:07,error,S00227,56
E002829,C0037,2025-06-23T04:32:07,error,S00611,3458
E002830,C0090,2025-06-05T23:08:55,logout,S00465,3118
E002831,C0058,2025-06-30T04:10:31,error,S00864,3300
E002832,C0107,2025-06-21T04:16:36,checkout,S00796,2195
E002833,C0161,2025-06-19T07:21:44,login,S01046,4462
E002834,C0463,2025-06-24T10:46:40,login,S01129,7643
E002835,C0287,2025-06-12T05:30:54,logout,S00451,74
E002836,C0250,2025-06-30T06:57:19,login,S00465,7591
E002837,C0354,2025-06-04T19:45:34,add_to_cart,S00297,6321
E002838,C0400,2025-06-29T19:53:45,add_to_cart,S00989,980
E002839,C0479,2025-06-03T19:10:06,add_to_cart,S00574,3190
E002840,C0033,2025-06-03T02:53:31,login,S00298,7487
E002841,C0297,2025-06-05T13:44:12,add_to_cart,S00263,721
E002842,C0263,2025-06-08T14:46:34,logout,S00395,2350
E002843,C0011,2025-06-05T05:57:03,error,S01195,4444
E002844,C0396,2025-06-20T10:35:28,login,S00686,5391
E002845,C0347,2025-06-22T18:11:25,error,S01067,4357
E002846,C0336,2025-06-13T05:39:10,checkout,S01192,6870
E002847,C0315,2025-06-22T18:53:05,checkout,S00331,5164
E002848,C0477,2025-06-07T13:04:43,page_view,S00572,922
E002849,C0280,2025-06-20T20:46:28,login,S00729,6526
E002850,C0265,2025-06-05T14:35:26,error,S00209,4579
E002851,C0482,2025-06-01T10:58:01,add_to_cart,S00642,3594
E002852,C0209,2025-06-12T19:24:41,add_to_cart,S00193,825
E002853,C0087,2025-06-29T22:49:49,checkout,S00722,3826
E002854,C0230,2025-06-09T15:23:41,login,S00212,6151
E002855,C0215,2025-06-29T23:11:11,add_to_cart,S01000,2549
E002856,C0468,2025-06-28T05:05:32,logout,S00433,4204
E002857,C0270,2025-06-29T15:22:24,logout,S00110,5360
E002858,C0201,2025-06-26T17:57:44,page_view,S00234,7814
E002859,C0391,2025-06-11T01:23:02,login,S00158,5317
E002860,C0219,2025-06-24T23:15:44,error,S00352,2901
E002861,C0059,2025-06-19T21:14:17,error,S00399,1867
E002862,C0216,2025-06-06T20:25:57,page_view,S00963,6622
E002863,C0315,2025-06-26T13:51:49,page_view,S00093,2748
E002864,C0159,2025-06-30T05:26:26,login,S00335,6888
E002865,C0308,2025-06-18T08:14:05,logout,S00682,6191
E002866,C0258,2025-06-11T22:02:10,add_to_cart,S01123,2849
E002867,C0389,2025-06-07T00:04:37,checkout,S00447,1304
E002868,C0310,2025-06-08T11:34:16,checkout,S00217,1241
E002869,C0225,2025-06-14T05:17:10,error,S00378,621
E002870,C0166,2025-06-28T01:42:39,error,S00521,7263
E002871,C0427,2025-06-24T23:00:19,add_to_cart,S00218,7157
E002872,C0420,2025-06-09T20:16:30,page_view,S00249,5839
E002873,C0357,2025-06-27T07:28:32,logout,S00535,3287
E002874,C0184,2025-06-13T12:50:02,error,S01137,850
E002875,C0129,2025-06-16T10:53:30,login,S00446,1964
E002876,C0398,2025-06-03T13:25:29,login,S00820,4990
E002877,C0267,2025-06-17T09:25:11,page_view,S00878,6400
E002878,C0357,2025-06-15T20:20:44,logout,S01103,3018
E002879,C0238,2025-06-07T13:59:55,error,S00066,5207
E002880,C0288,2025-06-30T16:11:29,error,S00221,5009
E002881,C0236,2025-06-24T11:15:57,add_to_cart,S00674,5260
E002882,C0334,2025-06-05T12:17:30,page_view,S00137,3478
E002883,C0450,2025-06-11T00:14:07,login,S00394,1817
E002884,C0479,2025-06-21T19:34:45,error,S00279,3759
E002885,C0062,2025-06-24T05:52:04,checkout,S00023,5431
E002886,C0362,2025-06-09T18:01:03,add_to_cart,S00350,2553
E002887,C0377,2025-06-14T03:00:25,logout,S00471,820
E002888,C0416,2025-06-03T23:27:20,add_to_cart,S00379,3423
E002889,C0376,2025-06-12T09:25:54,page_view,S00193,3604
E002890,C0457,2025-06-27T10:07:47,checkout,S00595,868
E002891,C0138,2025-06-09T03:57:44,logout,S00555,2479
E002892,C0080,2025-06-02T11:54:17,add_to_cart,S00754,1338
E002893,C0004,2025-06-30T04:07:33,checkout,S00187,2570
E002894,C0061,2025-06-25T23:43:54,checkout,S00854,3538
E002895,C0141,2025-06-01T09:23:44,checkout,S00212,5069
E002896,C0159,2025-06-25T00:42:30,logout,S00134,2929
E002897,C0460,2025-06-10T08:18:09,checkout,S00275,3879
E002898,C0154,2025-06-16T18:24:19,logout,S00115,814
E002899,C0261,2025-06-09T16:38:50,error,S00145,3208
E002900,C0014,2025-06-10T16:35:25,logout,S00548,2657
E002901,C0093,2025-06-29T01:18:38,page_view,S00358,4913
E002902,C0124,2025-06-24T07:34:20,login,S01195,3181
E002903,C0340,2025-06-21T13:19:39,add_to_cart,S01168,4964
E002904,C0178,2025-06-12T08:18:44,page_view,S01165,1948
E002905,C0129,2025-06-05T12:11:44,logout,S00393,6888
E002906,C0312,2025-06-01T18:55:26,add_to_cart,S00626,6896
E002907,C0065,2025-06-14T14:44:21,add_to_cart,S00603,5405
E002908,C0002,2025-06-19T09:02:19,logout,S00385,3528
E002909,C0139,2025-06-20T21:48:52,checkout,S01060,1617
E002910,C0276,2025-06-30T08:18:10,checkout,S00428,1934
E002911,C0242,2025-06-19T00:09:40,error,S01079,889
E002912,C0196,2025-06-22T04:11:11,error,S00077,7443
E002913,C0260,2025-06-22T02:24:46,checkout,S00360,6407
E002914,C0146,2025-06-13T02:12:36,login,S00274,6009
E002915,C0284,2025-06-17T00:12:33,checkout,S00419,2864
E002916,C0175,2025-06-02T01:17:33,add_to_cart,S01146,4781
E002917,C0325,2025-06-26T09:24:40,checkout,S00558,6660
E002918,C0451,2025-06-24T06:46:45,page_view,S00510,6960
E002919,C0292,2025-06-21T17:23:52,login,S00581,6658
E002920,C0168,2025-06-11T04:07:09,login,S00830,2693
E002921,C0169,2025-06-03T04:11:51,logout,S01072,2168
E002922,C0104,2025-06-01T05:16:41,logout,S00697,358
E002923,C0141,2025-06-07T14:53:15,login,S00435,4559
E002924,C0479,2025-06-14T08:07:55,logout,S00824,2383
E002925,C0342,2025-06-19T07:34:34,login,S00922,4279
E002926,C0302,2025-06-27T03:51:24,login,S00034,5057
E002927,C0210,2025-06-06T04:04:18,error,S00046,3798
E002928,C0447,2025-06-22T00:44:59,checkout,S00902,4836
E002929,C0465,2025-06-04T23:34:41,add_to_cart,S01073,711
E002930,C0134,2025-06-22T17:59:37,login,S00735,890
E002931,C0215,2025-06-21T23:28:26,error,S00694,6012
E002932,C0040,2025-06-27T08:25:50,page_view,S00197,6013
E002933,C0197,2025-06-24T20:30:59,logout,S00371,5474
E002934,C0105,2025-06-14T18:59:05,checkout,S00891,5737
E002935,C0295,2025-06-26T02:29:30,checkout,S00664,2734
E002936,C0389,2025-06-01T19:23:08,login,S00837,5339
E002937,C0439,2025-06-28T23:48:15,login,S00703,6529
E002938,C0160,2025-06-03T05:04:57,error,S00542,1161
E002939,C0462,2025-06-09T15:19:26,page_view,S00966,6565
E002940,C0426,2025-06-27T01:43:10,checkout,S00913,4865
E002941,C0064,2025-06-15T14:17:50,add_to_cart,S00677,7905
E002942,C0029,2025-06-12T16:27:22,error,S01005,4464
E002943,C0220,2025-06-09T08:53:42,checkout,S01054,6239
E002944,C0405,2025-06-04T11:07:21,add_to_cart,S01060,5204
E002945,C0332,2025-06-14T22:59:15,error,S00834,4743
E002946,C0441,2025-06-28T03:37:02,login,S00402,7162
E002947,C0166,2025-06-25T20:41:48,error,S00174,2923
E002948,C0012,2025-06-04T20:35:06,login,S01125,7014
E002949,C0296,2025-06-19T07:40:15,logout,S00427,4974
E002950,C0001,2025-06-15T06:28:18,checkout,S00302,5315
E002951,C0465,2025-06-24T18:34:17,login,S00973,3815
E002952,C0025,2025-06-11T11:55:54,add_to_cart,S00106,3222
E002953,C0485,2025-06-10T10:22:45,checkout,S00623,6172
E002954,C0349,2025-06-14T15:41:25,checkout,S00826,1780
E002955,C0261,2025-06-30T00:25:42,error,S00501,3142
E002956,C0120,2025-06-06T02:16:38,add_to_cart,S00402,4450
E002957,C0114,2025-06-18T23:59:39,page_view,S00977,3652
E002958,C0366,2025-06-03T07:42:39,page_view,S00915,3724
E002959,C0155,2025-06-14T14:09:15,login,S00877,7147
E002960,C0089,2025-06-21T01:44:05,add_to_cart,S00804,7342
E002961,C0228,2025-06-27T03:01:42,logout,S01136,2615
E002962,C0469,2025-06-30T09:24:16,checkout,S01016,4050
E002963,C0495,2025-06-19T04:07:49,checkout,S00491,5073
E002964,C0482,2025-06-14T20:21:05,checkout,S00284,6925
E002965,C0301,2025-06-18T04:36:17,error,S00942,7000
E002966,C0404,2025-06-13T07:38:24,page_view,S00492,7244
E002967,C0244,2025-06-19T21:33:34,login,S00577,3865
E002968,C0013,2025-06-13T20:54:31,login,S00863,7194
E002969,C0240,2025-06-18T05:14:43,login,S00719,709
E002970,C0103,2025-06-15T11:15:02,login,S00426,773
E002971,C0334,2025-06-11T02:17:31,page_view,S00067,536
E002972,C0330,2025-06-03T06:11:22,error,S00069,4727
E002973,C0408,2025-06-20T20:34:03,error,S01037,3102
E002974,C0077,2025-06-12T18:08:46,checkout,S00704,6151
E002975,C0126,2025-06-26T12:03:29,error,S00866,7902
E002976,C0188,2025-06-12T22:36:46,add_to_cart,S00267,2851
E002977,C0483,2025-06-20T23:34:10,error,S00028,3571
E002978,C0442,2025-06-02T18:53:50,logout,S00162,2181
E002979,C0036,2025-06-03T21:49:24,checkout,S01198,6076
E002980,C0386,2025-06-18T13:22:46,page_view,S01028,6804
E002981,C0291,2025-06-29T17:13:41,checkout,S00165,6076
E002982,C0045,2025-06-27T14:01:18,checkout,S01029,883
E002983,C0111,2025-06-22T17:45:01,login,S00874,6501
E002984,C0040,2025-06-16T03:27:30,login,S00871,6031
E002985,C0473,2025-06-05T12:21:49,error,S00837,4233
E002986,C0262,2025-06-24T15:14:02,login,S01196,87221
E002987,C0211,2025-06-20T09:54:42,login,S01122,5548
E002988,C0454,2025-06-08T03:34:18,error,S00764,5851
E002989,C0365,2025-06-07T11:09:03,logout,S00768,3071
E002990,C0009,2025-06-26T13:42:46,checkout,S00337,5308
E002991,C0360,2025-06-12T07:04:50,error,S00370,5716
E002992,C0295,2025-06-10T00:37:51,checkout,S00036,4116
E002993,C0162,2025-06-14T12:10:20,add_to_cart,S01096,6916
E002994,C0217,2025-06-09T11:34:52,checkout,S00113,7542
E002995,C0182,2025-06-04T06:19:54,logout,S00796,1821
E002996,C0193,2025-06-02T13:33:08,login,S00499,2575
E002997,C0110,2025-06-27T18:51:02,checkout,S00930,4889
E002998,C0376,2025-06-25T06:56:29,login,S00613,2831
E002999,C0443,2025-06-15T16:22:28,add_to_cart,S00671,6829
E003000,C0311,2025-06-13T17:46:58,error,S00341,2360
E003001,C0470,2025-06-11T23:13:39,error,S00463,6465
E003002,C0430,2025-06-18T08:20:29,error,S00833,722
E003003,C0212,2025-06-16T01:17:07,login,S00982,7633
E003004,C0155,2025-06-05T15:16:46,add_to_cart,S00751,1719
E003005,C0040,2025-06-25T12:55:47,add_to_cart,S00728,5573
E003006,C0264,2025-06-19T03:36:40,login,S00652,1652
E003007,C0274,2025-06-04T19:29:58,logout,S01080,2911
E003008,C0398,2025-06-27T02:46:26,error,S00244,3037
E003009,C0251,2025-06-27T17:14:09,logout,S00119,4984
E003010,C0415,2025-06-29T00:38:44,error,S00156,4330
E003011,C0470,2025-06-09T07:00:25,checkout,S00740,4588
E003012,C0414,2025-06-26T04:28:47,page_view,S00772,6927
E003013,C0236,2025-06-17T18:08:33,add_to_cart,S01102,6258
E003014,C0106,2025-06-05T17:07:50,logout,S01172,4863
E003015,C0047,2025-06-27T14:09:13,page_view,S00114,7353
E003016,C0101,2025-06-26T20:50:16,login,S00388,582
E003017,C0133,2025-06-07T04:07:23,add_to_cart,S00639,5813
E003018,C0469,2025-06-08T14:54:07,checkout,S01177,892
E003019,C0238,2025-06-12T18:08:23,logout,S00209,6301
E003020,C0089,2025-06-04T01:45:59,login,S00396,4268
E003021,C0152,2025-06-05T09:38:50,login,S00181,763
E003022,C0101,2025-06-13T02:38:25,error,S00730,736
E003023,C0186,2025-06-10T12:05:49,page_view,S00657,7004
E003024,C0115,2025-06-02T21:25:41,checkout,S00608,1604
E003025,C0006,2025-06-22T20:01:55,error,S00205,3662
E003026,C0458,2025-06-03T07:17:10,error,S00835,5101
E003027,C0185,2025-06-30T19:15:30,checkout,S00655,4547
E003028,C0234,2025-06-20T17:55:47,login,S00487,6123
E003029,C0384,2025-06-15T19:50:52,checkout,S00246,2716
E003030,C0401,2025-06-28T02:32:18,logout,S00202,6128
E003031,C0073,2025-06-20T17:44:04,logout,S00547,7740
E003032,C0175,2025-06-08T09:54:34,error,S00169,501
E003033,C0479,2025-06-05T23:58:44,page_view,S00784,237
E003034,C0329,2025-06-19T11:21:21,page_view,S00121,5702
E003035,C0459,2025-06-26T13:20:33,error,S00513,5263
E003036,C0069,2025-06-06T23:53:07,login,S01032,3363
E003037,C0474,2025-06-07T02:44:15,error,S01023,1294
E003038,C0183,2025-06-20T12:29:25,login,S01165,1446
E003039,C0399,2025-06-19T12:25:53,logout,S00397,7870
E003040,C0324,2025-06-14T03:43:34,error,S00177,4117
E003041,C0382,2025-06-01T04:31:23,add_to_cart,S00285,141
E003042,C0339,2025-06-18T01:45:15,add_to_cart,S01129,4082
E003043,C0322,2025-06-23T03:07:16,add_to_cart,S00299,452
E003044,C0016,2025-06-03T06:19:25,login,S00548,7915
E003045,C0287,2025-06-17T11:39:46,add_to_cart,S00521,5093
E003046,C0413,2025-06-10T06:58:03,page_view,S00297,4608
E003047,C0313,2025-06-17T23:22:10,add_to_cart,S00092,773
E003048,C0170,2025-06-25T20:11:47,error,S00048,7296
